44314.3933
46673.6554
50687.4054
54922.4995
66260.6905
45016.7996
43463.1844
50980.8518
45247.9825
53662.2273
54227.3671
57683.2828
56758.4933
52227.6561
59569.642
42796.6147
50215.9303
54397.5548
60145.1931
56815.9174
57720.3319
44971.6013
53659.0004
54194.3036
54569.6268
57557.4371
58554.4536
44746.1938
56209.1701
53730.6747
57219.5363
60947.9425
58135.3024
44904.6724
53212.4801
55973.6072
55781.2142
61313.2604
57714.0189
57041.1206
44834.1971
55939.1236
56959.1614
55896.0576
55636.8082
52353.8902
