42324.6061
43328.2598
44412.1843
45159.5943
44412.9248
43980.2063
44682.3804
43198.3953
45446.6002
45682.5744
47359.3478
54681.7407
52017.3944
51575.4027
54290.0773
53931.8359
53431.4433
51824.0549
59044.6395
51528.9914
52855.9088
53596.4156
57529.211
56088.9028
59572.6769
55459.4245
55767.3008
55267.7489
51652.2317
57287.4089
59204.506
59273.6577
52317.2492
59648.4781
57699.3771
56785.174
53280.3637
58298.0654
54281.3015
59838.4068
59425.6675
58171.2284
60585.1667
63885.8446
52883.509
56690.8803
56719.8904
61163.7523
58518.3058
59714.8768
58126.6844
58493.7495
60159.618
