42603.6968
43406.983
44344.0077
46908.1324
41851.1994
44217.5394
44678.7486
42477.1125
46857.3998
45314.644
46944.7211
51743.3951
54382.7551
48478.7618
53566.365
56390.058
51862.3051
58292.1569
55772.0093
51235.8431
51655.0503
56138.8118
57973.7059
52777.5743
59820.8898
55758.4786
55601.0679
55809.608
49581.5751
58230.0342
61131.9436
54845.5542
54471.3233
60323.0636
56773.1317
50795.8481
57329.5233
58427.3138
56840.6262
56486.5626
59457.3707
55904.286
62166.5414
57438.0267
59258.7441
57638.8777
56673.0984
55794.4315
67990.2478
54354.6125
61386.5433
55716.7283
63233.8309
